show_id,title,duration_minutes
s7803,Pulp Fiction,154.0
s7804,Punjab 1984,158.0
s7805,Pusher,89.0
s7806,Pyaar Ka Punchnama,149.0
s7808,Q Ball,96.0
s7810,Quantum of Solace,106.0
s7812,Queen of the Desert,128.0
s7815,R.L. Stine's Mostly Ghostly,98.0
s7817,Race to Witch Mountain,99.0
s7818,Rachel Getting Married,113.0
s7819,Radical: the Controversial Saga of Dada Figueiredo,71.0
s7820,Radiopetti,83.0
s7821,Raging Bull,129.0
s7822,Rahasya,117.0
s7823,Raiders!: The Story of the Greatest Fan Film Ever Made,93.0
s7824,Railroad Tigers,124.0
s7825,Raja Hindustani,177.0
s7826,Rajnigandha,104.0
s7827,Ralph Breaks the Internet: Wreck-It Ralph 2,113.0
s7828,Ram Teri Ganga Maili,178.0
s7830,Ramen Shop,90.0
s7831,Ramji Londonwaley,154.0
s7832,Rampant,122.0
s7833,Ranbhool,115.0
s7834,Rangreza,126.0
s7835,Rats,88.0
s7837,Reaction,99.0
s7838,Ready,144.0
s7840,Rebel Without a Cause,111.0
s7842,Recall,73.0
s7844,Red Christmas,81.0
s7845,Red Dawn,114.0
s7846,Red Oleanders Raktokarobi,112.0
s7847,Red Trees,80.0
s7849,Refugee,24.0
s7850,Regatta,100.0
s7852,Reincarnated,96.0
s7853,Rembat,88.0
s7854,Remember,95.0
s7855,Remember Me,112.0
s7856,Rememory,112.0
s7858,Resident Evil: Afterlife,97.0
s7859,Residente,97.0
s7860,Restless Creature: Wendy Whelan,94.0
s7861,Return To The 36th Chamber,97.0
s7862,Revelations,118.0
s7864,Revenge of the Green Dragons,95.0
s7866,Revolutionary Road,120.0
s7867,Rezeta,84.0
s7869,Righteous Kill,101.0
s7870,Ringan,103.0
s7872,Rise of the Zombie,83.0
s7874,Rivaaz,107.0
s7875,Road to Sangam,136.0
s7876,Road to Yesterday,96.0
s7877,Roberto Saviano: Writing Under Police Protection,45.0
s7878,Robin Hood: The Rebellion,92.0
s7880,Rocky,120.0
s7881,Rocky II,119.0
s7882,Rocky III,100.0
s7883,Rocky IV,92.0
s7884,Rocky V,104.0
s7885,Roger Corman's Death Race 2050,93.0
s7886,Roh's Beauty,98.0
s7887,Roll Red Roll,80.0
s7888,Rolling Papers,79.0
s7889,Romeo Ranjha,122.0
s7890,Room,118.0
s7891,Room for Rent,89.0
s7892,Room on the Broom,26.0
s7894,Roots,62.0
s7895,Rosemary's Baby,137.0
s7896,Rounders,121.0
s7899,Rukh,103.0
s7900,Rumble,92.0
s7901,Rumble in the Bronx,89.0
s7902,Rumor Has It,97.0
s7903,Run,134.0
s7904,Runaway Bride,116.0
s7905,Running for Grace,110.0
s7906,Running Out Of Time,88.0
s7908,Russell Madness,93.0
s7910,Russell Peters: Notorious,72.0
s7911,Rustom,141.0
s7912,S Is for Stanley,82.0
s7913,S.W.A.T.,117.0
s7914,Saath Saath,118.0
s7915,Sacro GRA,91.0
s7916,Sadece Sen,105.0
s7917,Sadie's Last Days on Earth,94.0
s7918,Sadma,137.0
s7920,Saeed Mirza: The Leftist Sufi,61.0
s7921,Safety Not Guaranteed,86.0
s7922,Saheb Bibi Golaam,118.0
s7923,Sairat,173.0
s7924,Sakhi,152.0
s7925,Salem: His Sister's Father,99.0
s7926,Samantaral,110.0
s7927,Samarppanam,116.0
s7928,Sameer Abu Alneel,107.0
s7929,Samson,109.0
s7930,Samudri Lootere,65.0
s7931,San Pietro,32.0
s7932,Sanai Choughade,122.0
s7933,Sangam,228.0
s7934,Santa Claws,86.0
s7935,Santa's Apprentice,72.0
s7936,Sarah's Key,102.0
s7937,Sardaar ji,140.0
s7938,Sardaarji 2,145.0
s7939,Sarivar Sari,126.0
s7940,Sarvopari Palakkaran,133.0
s7941,Sat Sri Akal,141.0
s7942,Satan & Adam,78.0
s7944,Satrangi Re,150.0
s7945,Satte Pe Satta,153.0
s7946,Saturday Church,83.0
s7947,Savage Dog,95.0
s7948,Savage Raghda,93.0
s7950,Saving Mr. Banks,126.0
s7951,Saving Zoë,95.0
s7952,Say When,99.0
s7953,Scales: Mermaids Are Real,93.0
s7955,Scandal in Sorrento,93.0
s7956,Scary Movie,88.0
s7957,Scary Movie 5,88.0
s7958,Schindler's List,195.0
s7959,School Daze,120.0
s7960,Scooby-Doo on Zombie Island,77.0
s7961,Scott Pilgrim vs. the World,112.0
s7962,Scream 2,121.0
s7963,Scream 3,117.0
s7964,Seal Team Six: The Raid on Osama Bin Laden,90.0
s7965,Searching for Bobby Fischer,110.0
s7966,Searching for Sugar Man,86.0
s7967,Season of the Witch,95.0
s7968,Secret,101.0
s7970,Secret in Their Eyes,111.0
s7971,Secrets of Althorp - The Spencers,54.0
s7972,Secrets of Chatsworth,54.0
s7973,Secrets of Henry VIII's Palace: Hampton Court,54.0
s7974,Secrets of Her Majesty's Secret Service,55.0
s7975,Secrets of Highclere Castle,54.0
s7976,Secrets of Scotland Yard,55.0
s7977,Secrets of Selfridges,55.0
s7978,Secrets of the Tower of London,55.0
s7979,Secrets of Underground London,55.0
s7980,Secrets of Westminster,55.0
s7981,Sen Kimsin?,102.0
s7982,Senna,106.0
s7984,"Septiembre, un llanto en silencio",69.0
s7986,Set Up,85.0
s7987,Sex and the City 2,146.0
s7988,Sex and the City: The Movie,145.0
s7989,Sex Doll,103.0
s7990,"Sexo, Pudor y Lagrimas",111.0
s7991,SGT. Will Gardner,125.0
s7993,Shahanpan Dega Deva,115.0
s7995,Shakti: The Power,168.0
s7996,Shanghai,109.0
s7997,Shararat,148.0
s7998,Shark Busters,92.0
s7999,Shark Night,91.0
s8000,Shaurya: It Takes Courage to Make Right... Right,135.0
s8001,She Did That,71.0
s8002,Shelter,112.0
s8004,Sherlock Holmes,128.0
s8005,Shiva,168.0
s8006,Shopkins: Chef Club,45.0
s8007,Shopkins: Wild,75.0
s8008,Shopkins: World Vacation,71.0
s8009,Shorgul,122.0
s8010,Short Term 12,97.0
s8011,Shorts,89.0
s8012,SHOT! The Psycho-Spiritual Mantra of Rock,98.0
s8013,Shuddhi,115.0
s8014,Shutter,96.0
s8015,Sicilian Ghost Story,119.0
s8017,Siddhant,105.0
s8018,Silencer,88.0
s8019,Silent Hill: Revelation,94.0
s8020,Silicon Cowboys,77.0
s8024,Singh Saab the Great,143.0
s8025,Single,127.0
s8026,Singularity,92.0
s8027,Sinister Circle,87.0
s8028,Siren,83.0
s8029,Sister Code,95.0
s8030,Skin Trade,96.0
s8033,Skiptrace,107.0
s8034,Sky on Fire,100.0
s8035,Skydancers,49.0
s8036,Skyline,94.0
s8037,Sleeping with Other People,101.0
s8038,Sleepover,89.0
s8039,Sling Blade,135.0
s8040,Sliver,107.0
s8042,Slow West,84.0
s8043,Small Soldiers,110.0
s8044,Smart People,95.0
s8045,Smash: Motorized Mayhem,66.0
s8046,SMOSH: The Movie,83.0
s8047,Sniper: Special Ops,86.0
s8048,Socha Na Tha,137.0
s8049,Social Animals,87.0
s8050,Soekarno,142.0
s8051,Solo Con Tu Pareja,94.0
s8052,Solo: A Star Wars Story,135.0
s8053,Solo: A Star Wars Story (Spanish Version),135.0
s8054,Solomon Kane,104.0
s8055,Some Freaks,97.0
s8056,Something's Gotta Give,128.0
s8057,Son of a Gun,109.0
s8058,Sons of Ben,73.0
s8060,Soul Surfer,106.0
s8061,Soul to Keep,94.0
s8062,Sour Grapes,85.0
s8064,Sparkle,98.0
s8066,Speech & Debate,96.0
s8067,Speed Is My Need,75.0
s8068,Spider-Man 3,139.0
s8069,Spider-Man: Into the Spider-Verse,117.0
s8070,Spitfire: The Plane that Saved the World,95.0
s8072,Spotlight,129.0
s8073,Spring Breakers,94.0
s8074,Sprinter,112.0
s8075,Spy Kids,88.0
s8076,Spy Kids 2: The Island of Lost Dreams,100.0
s8077,Spy Kids 3: Game Over,83.0
s8078,Spy Time,93.0
s8079,St. Agatha,103.0
s8080,Staged Killer,88.0
s8081,Standoff,86.0
s8082,Star Men,88.0
s8083,Star Wars: Episode VIII: The Last Jedi,152.0
s8085,Starred Up,106.0
s8087,Stealing History,52.0
s8088,Step Brothers,98.0
s8089,Step Outside,89.0
s8090,Stephanie,86.0
s8091,Sthaniya Sambaad,106.0
s8092,Still,100.0
s8093,Stink!,91.0
s8096,Stonehearst Asylum,113.0
s8097,Stop at Nothing: The Lance Armstrong Story,100.0
s8099,Story of an Egg,132.0
s8100,Straight Up,96.0
s8101,Strange but True,96.0
s8102,Stranger than Fiction,113.0
s8104,Strictly Ballroom,95.0
s8105,Strike a Pose,85.0
s8106,Stripes,106.0
s8107,Striptease,117.0
s8109,Stronger Than the World,123.0
s8111,Stuart Little 2,78.0
s8112,Submission,95.0
s8113,Suburra,135.0
s8114,Suckseed,130.0
s8115,Sudani from Nigeria,115.0
s8116,Suicide (Hitabdut),114.0
s8117,Suite Française,107.0
s8119,Summer Night,93.0
s8120,Summer of '92,94.0
s8121,Sunrise,85.0
s8123,Super Bheem Bana Vajraveer,63.0
s8124,Super Dark Times,104.0
s8125,Super Nani,127.0
s8127,Superbad,113.0
s8128,Superfly,91.0
s8129,Superman Returns,154.0
s8131,Superstar,82.0
s8132,Surat Dari Praha,98.0
s8134,Survivors Guide to Prison,103.0
s8135,Susanne Bartsch: On Top,86.0
s8136,Sustainable,92.0
s8137,Swami,123.0
s8139,Sweeney Todd: The Demon Barber of Fleet Street,116.0
s8140,Sweet Virginia,93.0
s8141,Swiss Army Man,97.0
s8142,Sword Master,108.0
s8143,Sword Masters: Two Champions of Shaolin,101.0
s8145,Taal,177.0
s8146,Tahaan,95.0
s8147,Take Me Home Tonight,97.0
s8150,Tamanchey,111.0
s8151,Tarif de nuit,81.0
s8152,Tarzan,89.0
s8153,Tarzan 2,72.0
s8154,Tattah,112.0
s8155,Tayo the Little Bus Movie: Mission Ace,48.0
s8156,Teach Us All,81.0
s8157,Teen Patti,137.0
s8158,Teenage Cocktail,89.0
s8159,Teenage Mutant Ninja Turtles,87.0
s8160,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,88.0
s8161,Teenage Mutant Ninja Turtles: The Movie,94.0
s8162,Tees Maar Khan,125.0
s8163,Tellur Aliens,67.0
s8164,Temporada de Caza,108.0
s8165,Ten Years,102.0
s8167,Terminator 3: Rise of the Machines,109.0
s8168,Terminator Salvation,115.0
s8169,Terra,98.0
s8170,Terrifier,84.0
s8171,Teshan,133.0
s8172,Tezz,121.0
s8177,The 24 Hour War,100.0
s8178,The 4th Company,117.0
s8179,The Accountant of Auschwitz,78.0
s8180,The Adderall Diaries,87.0
s8182,The Adventure Club,88.0
s8184,The Adventures of Sharkboy and Lavagirl,93.0
s8185,The Adventures of Tintin,107.0
s8186,The Aerial,99.0
s8187,The Age of Shadows,140.0
s8188,The American President,113.0
s8189,The Amityville Horror,89.0
s8191,The Angry Birds Movie 2,97.0
s8192,The Animal People,97.0
s8193,The Ant's Scream,108.0
s8195,The Apostate,80.0
s8196,The Art of the Steal,90.0
s8197,The Art of War,117.0
s8198,The Assignment,95.0
s8199,The Autopsy of Jane Doe,86.0
s8201,The Bachelors,100.0
s8202,The Bad Education Movie,87.0
s8203,The Bad Kids,101.0
s8204,The Bare-Footed Kid,83.0
s8205,The Basement,89.0
s8206,The Battle of Midway,18.0
s8211,The Bill Murray Stories: Life Lessons Learned From a Mythical Man,72.0
s8212,The Black Room,95.0
s8213,The Blackcoat's Daughter,95.0
s8214,The Bleeder,98.0
s8216,The Bomb,59.0
s8218,The Book of Eli,118.0
s8219,The Boss's Daughter,98.0
s8220,The Bounty Hunter,111.0
s8221,The Box,116.0
s8222,The Boy,97.0
s8223,The Boy in the Striped Pajamas,95.0
s8224,The Brave One,122.0
s8225,The Brawler,95.0
s8226,The Breadwinner,93.0
s8227,The Break-Up,107.0
s8228,The Bridge,119.0
s8229,The Brothers Grimm,119.0
s8230,The Bucket List,97.0
s8231,The Bulbul's Nest,96.0
s8232,The Bund,103.0
s8233,The Bye Bye Man,96.0
s8234,The Bygone,106.0
s8235,The Cakemaker,109.0
s8237,The Captive,112.0
s8238,The Car,96.0
s8239,The Carter Effect,60.0
s8240,The Case for Christ,113.0
s8241,The Cell,126.0
s8242,The CEO,109.0
s8243,The Charnel House,93.0
s8245,The Chord,101.0
s8246,The Chosen,111.0
s8247,The Chosen Ones,107.0
s8248,The Christmas Candle,100.0
s8249,The Christmas Project,92.0
s8250,The Cincinnati Kid,103.0
s8252,The Company Men,105.0
s8253,The Competition,103.0
s8254,The Confirmation,101.0
s8255,The Congress,123.0
s8256,The Consul's Son,114.0
s8257,The Craft,101.0
s8259,The Croods,99.0
s8260,The Crow,102.0
s8261,The Cruise,66.0
s8262,The Crying Game,112.0
s8264,The D Train,101.0
s8265,The Damned Rain,99.0
s8266,The Dancer,105.0
s8267,The Dark Crystal,93.0
s8268,The Dark Side of Life: Mumbai City,121.0
s8269,The Darkest Dawn,75.0
s8270,The Daughter,95.0
s8271,The Dawn Wall,100.0
s8273,The Departed,151.0
s8274,The Desert Bride,78.0
s8275,The Detained,85.0
s8276,The Devil and Father Amorth,69.0
s8277,The Devil Inside,84.0
s8279,The Devil We Know,88.0
s8280,The Diabolical,86.0
s8281,The Dreamer,121.0
s8282,The Drowning,99.0
s8284,The Duel,110.0
s8285,The Dukes of Hazzard,104.0
s8286,The Dukes of Hazzard: The Beginning,95.0
s8287,The Eichmann Show,96.0
s8289,The End of the Tour,106.0
s8290,The Endless,112.0
s8291,The Evil Dead,85.0
s8292,The Exception,107.0
s8293,The Eyes of My Mother,76.0
s8295,The Fear of 13,95.0
s8296,The Feels,88.0
s8297,The Fighter,116.0
s8298,The Figurine (Araromire),121.0
s8299,The Final Destination,82.0
s8300,The First Line,87.0
s8301,The First Temptation of Christ,46.0
s8302,The First Wives Club,103.0
s8304,The Five Venoms,97.0
s8305,The Flintstones,91.0
s8306,The Flintstones in Viva Rock Vegas,91.0
s8307,The Flying Guillotine,101.0
s8308,The Forbidden Kingdom,104.0
s8309,The Force,92.0
s8310,The Foreigner,113.0
s8311,The Forgotten,89.0
s8313,The Founder,115.0
s8314,The Free Man,84.0
s8315,The Frozen Ground,106.0
s8318,The Gathering,124.0
s8319,The Gentleman Driver,83.0
s8320,The Ghost Who Walks,107.0
s8321,The Girl with the Dragon Tattoo,158.0
s8323,The Golem,95.0
s8324,The Good Catholic,97.0
s8325,The Good Neighbor,97.0
s8326,"The Goods: Live Hard, Sell Hard",89.0
s8327,The Gospel of John,161.0
s8328,The Gospel of Luke,205.0
s8329,The Gospel of Mark,123.0
s8330,The Gospel of Matthew,190.0
s8331,The Great Battle,136.0
s8333,The Great Gambler,161.0
s8334,The Great Raid,133.0
s8336,The Green Hornet,119.0
s8338,The Hatred,94.0
s8339,The Haunting of Molly Hartley,85.0
s8340,The Healer,108.0
s8341,The Heat: A Kitchen (R)evolution,71.0
s8342,The Help,147.0
s8343,The Heretics,88.0
s8344,The Heroes of Evil,99.0
s8345,The Heyday of the Insensitive Bastards,96.0
s8346,The Hollow Point,97.0
s8347,The Holy Man,92.0
s8349,The House on Coco Road,79.0
s8351,The Human Factor: The Untold Story of the Bombay Film Orchestras,53.0
s8352,The Humanity Bureau,94.0
s8353,The Hundred-Foot Journey,123.0
s8355,The Hurricane Heist,103.0
s8356,The Hurt Business,111.0
s8357,The Imaginarium of Doctor Parnassus,123.0
s8359,The Incident,100.0
s8360,The Incredible Story of the Giant Pear,75.0
s8361,The Incredibles 2,118.0
s8362,The Indian in the Cupboard,96.0
s8363,The Informant!,108.0
s8364,The Intent,99.0
s8365,The Intent 2: The Come Up,103.0
s8366,The Invention of Lying,99.0
s8368,The Invitation,100.0
s8370,The Iron Lady,105.0
s8371,The Jack King Affair,52.0
s8373,The Jane Austen Book Club,106.0
s8375,The Jungle School,90.0
s8376,The Keeping Hours,95.0
s8378,The King's Speech,118.0
s8381,The Lake House,98.0
s8382,The Lamb,86.0
s8383,The Land of the Enlightened,84.0
s8384,The Last Days of Chez Nous,93.0
s8385,The Last Exorcism,88.0
s8386,The Last Face,131.0
s8387,The Last Hangover,44.0
s8388,The Last Man on the Moon,96.0
s8389,The Last Resort,70.0
s8390,The Last Whistle,88.0
s8391,The Legend of 420,87.0
s8392,The Legend of Michael Mishra,118.0
s8394,The Little Hours,89.0
s8395,The Little Mermaid,85.0
s8396,The Little Prince,107.0
s8397,The Lives of Others,138.0
s8399,The Lobster,119.0
s8400,The Lodgers,93.0
s8401,The Long Goodbye: The Kara Tippetts Story,87.0
s8402,The Longest Yard,121.0
s8403,The Longshots,95.0
s8404,The Look of Silence,103.0
s8405,The Lord of the Rings: The Return of the King,201.0
s8406,The Lord of the Rings: The Two Towers,179.0
s8407,The Love Guru,87.0
s8408,The Lovers and the Despot,98.0
s8409,The lynx,82.0
s8410,The Mad Monk,85.0
s8411,The Magic Pill,90.0
s8413,The Man Who Would Be Polka King,68.0
s8414,The Mask of Zorro,138.0
s8415,The Matrix,136.0
s8416,The Matrix Reloaded,138.0
s8417,The Matrix Revolutions,129.0
s8418,The Mayo Clinic,116.0
s8419,The Mayor,130.0
s8420,"The Memphis Belle: A Story of a
Flying Fortress",40.0
s8421,The Men Who Stare at Goats,94.0
s8426,The Model,104.0
s8427,The Monster,91.0
s8428,The Monster of Mangatiti,70.0
s8431,The Muppets,104.0
s8433,The Music of Silence,115.0
s8434,The Naked Gun 2 1/2: The Smell of Fear,85.0
s8435,The Naked Gun: From the Files of Police Squad!,85.0
s8436,The Natural,138.0
s8437,The Negro Soldier,40.0
s8439,The New Romantic,82.0
s8441,The NSU-Complex,90.0
s8442,The Nutcracker and the Four Realms,99.0
s8444,The One I Love,91.0
s8445,The Only Mother To You All,106.0
s8446,The Other Guys,108.0
s8447,The Parole Officer,94.0
s8448,The Pass,87.0
s8449,The Peacemaker,124.0
s8450,The Pelican Brief,141.0
s8451,The Perfect Day,93.0
s8452,The Perks of Being a Wallflower,103.0
s8453,The Phantom of the Opera,141.0
s8454,The Physician,155.0
s8455,The Pink Panther,93.0
s8456,The Pirate Fairy,78.0
s8457,The Pirates of Somalia,118.0
s8458,The Pirates! Band of Misfits,88.0
s8459,The Place Beyond the Pines,140.0
s8460,The Plan,124.0
s8461,The Player,110.0
s8462,The Polar Express,100.0
s8463,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,96.0
s8464,The President's Barber,116.0
s8465,The Prince,91.0
s8466,The Prince & Me,111.0
s8467,The Princess and the Frog,98.0
s8468,The Prison,125.0
s8469,The Pursuit,76.0
s8470,The Pursuit of Happyness,117.0
s8471,The Push,90.0
s8473,The Rainbow Troops,119.0
s8474,The Rainmaker,136.0
s8476,The Rat Race,52.0
s8478,The Real Miyagi,81.0
s8479,The Rebound,77.0
s8480,The Redeemed and the Dominant: Fittest on Earth,120.0
s8481,The Rehearsal,102.0
s8482,The Republic of Imbaba,90.0
s8484,The Rezort,90.0
s8485,The Rift: The Dark Side of the Moon,92.0
s8486,The Right One,93.0
s8487,The Ring,116.0
s8488,The Riot Club,107.0
s8489,The River Thief,87.0
s8490,The River Wild,111.0
s8492,The Rolling Stones: Olé Olé Olé! A Trip Across Latin America,101.0
s8493,The Roommate,91.0
s8494,The Rover,103.0
s8495,THE RUM DIARY,120.0
s8496,The Runner,90.0
s8497,The Salvation,92.0
s8498,The Sapphires,99.0
s8499,The Score,124.0
s8500,The Sea of Trees,111.0
s8501,The Search for Life in Space,32.0
s8502,The Secret Life of Pets 2,86.0
s8503,The Seven Five,104.0
s8505,The Shaukeens,123.0
s8506,The Show,105.0
s8507,The Sign of Venus,97.0
s8508,The Signal,97.0
s8509,The Similars,90.0
s8510,The Sinking Of Van Der Wijck,163.0
s8512,The Social Network,121.0
s8513,The Space Between Us,120.0
s8514,The Spectacular Now,95.0
s8515,The spiral,84.0
s8516,The Spy Next Door,94.0
s8517,The Spy Who Fell to Earth,94.0
s8518,The Stanford Prison Experiment,122.0
s8521,The Student,90.0
s8522,The Sunshine Makers,91.0
s8523,The Super,89.0
s8525,The Surrounding Game,98.0
s8526,The Taking of Pelham 123,106.0
s8527,The Talented Mr. Ripley,139.0
s8528,The Texas Chainsaw Massacre,83.0
s8529,The Thief and the Imbecile,96.0
s8530,The Tiger Hunter,94.0
s8531,The Tigers of Scotland,58.0
s8532,The Time Machine,96.0
s8533,The Time Traveler's Wife,107.0
s8535,The Tribes of Palos Verdes,104.0
s8536,The Trigger Effect,94.0
s8537,The Trip to Spain,108.0
s8538,The Trust,91.0
s8539,The Truth About Alcohol,58.0
s8541,The Tuxedo,99.0
s8543,The Ugly Truth,96.0
s8544,The Unborn Child,93.0
s8547,The Unknown Girl,106.0
s8548,The Unknown Known,103.0
s8549,The Vatican Tapes,91.0
s8551,The Walls of the Moon,98.0
s8553,The Water Diviner,111.0
s8554,The Water Horse: Legend of the Deep,112.0
s8555,The Waterboy,90.0
s8556,The Wedding Curse,101.0
s8557,The Wedding Party 2: Destination Dubai,98.0
s8559,The Witch,92.0
s8560,The Witch Files,88.0
s8562,The Women Who Kill Lions,47.0
s8563,The Women's Balcony,100.0
s8564,The Workshop,114.0
s8565,The World Is Not Enough,128.0
s8566,The World's Most Wanted Animal,53.0
s8567,The Wrong Babysitter,89.0
s8569,The Young Offenders,83.0
s8570,The Young Vagabond,85.0
s8571,Theater of Life,94.0
s8572,Theeram,104.0
s8573,"Thelonious Monk: Straight, No Chaser",89.0
s8574,Theo Who Lived,86.0
s8577,This Is Not What I Expected,107.0
s8578,This Was Tomorrow,77.0
s8579,Thithi,123.0
s8580,Thong Dee Fun Khao,122.0
s8581,Thor: Ragnarok,131.0
s8582,Thor: Tales of Asgard,77.0
s8583,Thorne: Scaredy Cat,125.0
s8584,Thorne: Sleepyhead,125.0
s8585,Three,88.0
s8586,Three-Quarters Decent,96.0
s8587,Thumper,93.0
s8588,Thunderbolt,42.0
s8590,Tik Tok,108.0
s8591,Tikli and Laxmi Bomb,151.0
s8592,Time Please,125.0
s8595,Tinker Bell and the Legend of the NeverBeast,78.0
s8596,Tinker',97.0
s8598,To Be a Miss,84.0
s8599,"To Wong Foo, Thanks for Everything! Julie Newmar",108.0
s8602,Tokyo Idols,89.0
s8603,Tom and Jerry: The Magic Ring,60.0
s8604,Tomorrow Never Dies,119.0
s8607,Tope: The Bait,87.0
s8608,Tortilla Soup,104.0
s8609,Total Frat Movie,94.0
s8611,Tracers,94.0
s8612,Traffic Signal,130.0
s8613,Train of the Dead,88.0
s8614,Train to Busan,118.0
s8615,Trainspotting,94.0
s8616,Traitor,114.0
s8617,Transcendence,119.0
s8618,Trash,114.0
s8619,Trash Fire,94.0
s8620,Treasures from the Wreck of the Unbelievable,82.0
s8621,Tree Man,82.0
s8622,Tremors,96.0
s8623,Tremors 2: Aftershocks,100.0
s8624,Tremors 3: Back to Perfection,104.0
s8625,Tremors 4: The Legend Begins,101.0
s8626,Tremors 5:  Bloodline,99.0
s8627,Tremors 6: A Cold Day in Hell,98.0
s8628,Trespass Against Us,100.0
s8629,"Trikal (Past, Present, Future)",134.0
s8630,Trimurti,173.0
s8631,Trip to Bhangarh: Asia's Most Haunted Place,113.0
s8632,Trixie Mattel: Moving Parts,91.0
s8633,Trophy,110.0
s8635,Troy: The Odyssey,90.0
s8636,True Grit,128.0
s8637,True to the Game,108.0
s8638,Trumbo,124.0
s8639,Tucker and Dale vs. Evil,89.0
s8640,Tukaram,162.0
s8641,Tunisian Victory,76.0
s8642,Turbo,96.0
s8643,Tusk,102.0
s8644,Twice,53.0
s8646,Twinsanity,86.0
s8648,"Twisted Trunk, Big Fat Body",89.0
s8649,Two Graves,80.0
s8650,Two Lovers and a Bear,95.0
s8651,Tyke Elephant Outlaw,78.0
s8652,Tyson,90.0
s8653,Ugly,125.0
s8655,Una,94.0
s8656,Unaccompanied Minors,90.0
s8657,Unacknowledged,104.0
s8658,Under an Arctic Sky,40.0
s8659,Under The Skin,108.0
s8660,Undercover Grandpa,94.0
s8661,Undercover: How to Operate Behind Enemy Lines,61.0
s8662,Unfinished Song,94.0
s8663,Union Leader,105.0
s8664,Unruly Friends,83.0
s8665,Up in the Air,110.0
s8666,Urvi,121.0
s8667,Used Goods,95.0
s8668,USS Indianapolis: Men of Courage,130.0
s8669,V for Vendetta,132.0
s8671,Vantage Point,90.0
s8672,Veerappan,117.0
s8673,Veerey Ki Wedding,130.0
s8674,Vegas Baby,78.0
s8675,Viceroy's House,106.0
s8676,Victor,110.0
s8677,Viking Destiny,91.0
s8678,Vikings Unearthed,113.0
s8679,Vincent N Roxxy,101.0
s8681,Viswasapoorvam Mansoor,125.0
s8682,Vitti Dandu,116.0
s8683,Vizontele Tuuba,106.0
s8684,Vodka Diaries,113.0
s8686,VS.,99.0
s8687,Waar,130.0
s8688,Waarrior Savitri,120.0
s8689,Waiting,94.0
s8690,Waiting...,94.0
s8692,Wakefield,109.0
s8693,Walk with Me,94.0
s8694,Walking Out,96.0
s8695,War,103.0
s8696,War Chhod Na Yaar,109.0
s8697,War Horse,147.0
s8698,War on Everyone,98.0
s8699,Warda,73.0
s8700,Warehoused,92.0
s8702,Water & Power: A California Heist,78.0
s8703,Waterschool,68.0
s8704,We Are Your Friends,96.0
s8705,We Belong Together,83.0
s8706,We Need to Talk,91.0
s8707,We the Animals,93.0
s8708,"We, the Marines",38.0
